dataset,method,metric_name,metric_value,ci_lower,ci_upper,feature_dim,best_c,best_lr,best_batch_size,n_train,n_val,n_test,seed,model,name,normalization,image_size,interpolation,partition,bands,num_classes,c_range_start,c_range_stop,c_range_num,merge_val,bootstrap,fw_iou,precision,recall,f1,ece,rms_ce,mce,ece_ts,rms_ce_ts,mce_ts,temperature,calibration_n_bins
m-bigearthnet,intrinsic_dim,id_TwoNN_train,48.79115676879883,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,28.86777687072754,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,7.0,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,43,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,10.65882682800293,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,8.274482727050781,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,9.0,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,23.798826217651367,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,13.3076171875,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,10,-6,4,40,True,200,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_TwoNN_train,21.668380737304688,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_MLE_train,15.119217872619629,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
m-so2sat,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_TwoNN_train,22.104907989501953,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_MLE_train,14.794269561767578,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
so2sat,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,768,,,,19992,986,986,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,17,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_TwoNN_train,16.01932716369629,0.0,0.0,768,,,,4000,1000,2000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,15,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_MLE_train,11.6565580368042,0.0,0.0,768,,,,4000,1000,2000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,15,-6,4,40,True,200,,,,,,,,,,,,
treesatai,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,4000,1000,2000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,15,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_TwoNN_train,98.2610855102539,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,44.50468826293945,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,11.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_TwoNN_train,27.29390525817871,0.0,0.0,768,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_MLE_train,17.803356170654297,0.0,0.0,768,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
eurosat-spatial,intrinsic_dim,id_lPCA_train,9.0,0.0,0.0,768,,,,16200,5400,5400,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,28.673376083374023,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,17.772558212280273,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,5.0,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_TwoNN_train,14.4489107131958,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_MLE_train,10.083563804626465,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
forestnet,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,31.2956600189209,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,20.18013572692871,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,15.35389518737793,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,11.011608123779297,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,8.0,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_TwoNN_train,49.26237487792969,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_MLE_train,29.089448928833008,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-eurosat,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,2000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,10,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,67.81925201416016,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,42.64389419555664,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,12.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_TwoNN_train,127.14204406738281,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_MLE_train,52.61732864379883,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-brick-kiln,intrinsic_dim,id_lPCA_train,7.0,0.0,0.0,768,,,,15063,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,16.476032257080078,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,11.014853477478027,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,125.48004150390625,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_MLE_train,53.490936279296875,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_lPCA_train,10.0,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,26.224811553955078,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,19.108369827270508,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,35.61597442626953,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,19.00113296508789,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,3.0,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_TwoNN_train,70.90313720703125,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_MLE_train,36.650299072265625,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
benv2,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,20000,4000,4000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,19,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,26.224811553955078,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,19.108369827270508,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,4.0,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,52.34234619140625,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,33.54433822631836,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,all,2,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_TwoNN_train,80.64507293701172,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_MLE_train,41.545257568359375,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-bigearthnet,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,20000,1000,1000,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,43,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_TwoNN_train,52.34234619140625,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_MLE_train,33.54433822631836,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-pv4ger,intrinsic_dim,id_lPCA_train,6.0,0.0,0.0,768,,,,11814,999,999,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,model_native,224,bilinear,default,rgb,2,-6,4,40,True,200,,,,,,,,,,,,
m-forestnet,intrinsic_dim,id_TwoNN_train,14.547736167907715,0.0,0.0,768,,,,6464,989,993,0,torchgeo_bench.models.TerraTorchPrithviBench,tt_prithvi_eo_v2_100_tl_cls,bandspec_zscore,224,bilinear,default,rgb,12,-6,4,40,True,200,,,,,,,,,,,,
